id	Area	Not_Highschool_Graduated_2017	Highschool_Graduated_2017	Some_College_Graduated_2017	College_Graduated_2017	Unemployment_rate_2017
36063	Niagara County	0.09	0.347	0.328	0.235	0.065
36033	Franklin County	0.258	0.265	0.314	0.187	0.065
48059	Callahan County	0.129	0.4	0.311	0.16	0.065
26009	Antrim County	0.09	0.331	0.31	0.269	0.065
35003	Catron County	0.048	0.387	0.306	0.258	0.065
37175	Transylvania County	0.125	0.272	0.304	0.299	0.065
26037	Clinton County	0.113	0.411	0.302	0.315	0.065
6083	Santa Barbara County	0.196	0.174	0.298	0.333	0.065
29059	Dallas County	0.188	0.414	0.277	0.121	0.065
45057	Lancaster County	0.099	0.308	0.274	0.251	0.065
13199	Meriwether County	0.228	0.392	0.273	0.107	0.065
5009	Boone County	0.065	0.21	0.266	0.162	0.065
17173	Shelby County	0.245	0.34	0.263	0.16	0.065
22105	Tangipahoa Parish	0.18	0.362	0.259	0.199	0.065
17191	Wayne County	0.214	0.402	0.254	0.132	0.065
47131	Obion County	0.169	0.424	0.251	0.156	0.065
17047	Edwards County	0.25	0.295	0.248	0.125	0.065
17171	Scott County	0.219	0.453	0.245	0.139	0.065
48013	Atascosa County	0.242	0.375	0.241	0.143	0.065
17155	Putnam County	0.147	0.377	0.229	0.149	0.065
42093	Montour County	0.092	0.418	0.184	0.305	0.065
13271	Telfair County	0.296	0.474	0.149	0.081	0.065
28051	Holmes County	0.418	0.352	0.146	0.107	0.065
53029	Island County	0.051	0.225	0.4	0.324	0.066
36037	Genesee County	0.089	0.359	0.338	0.214	0.066
17117	Macoupin County	0.094	0.386	0.335	0.185	0.066
35055	Taos County	0.125	0.266	0.332	0.277	0.066
17045	Edgar County	0.114	0.384	0.325	0.176	0.066
1119	Sumter County	0.213	0.337	0.282	0.182	0.066
13257	Stephens County	0.228	0.327	0.277	0.196	0.066
13099	Early County	0.196	0.363	0.271	0.17	0.066
28067	Jones County	0.224	0.399	0.268	0.184	0.066
21043	Carter County	0.175	0.406	0.264	0.14	0.066
40049	Garvin County	0.147	0.44	0.259	0.155	0.066
22083	Richland Parish	0.206	0.39	0.25	0.154	0.066
54025	Greenbrier County	0.156	0.396	0.246	0.203	0.066
39041	Delaware County	0.073	0.311	0.239	0.538	0.066
22081	Red River Parish	0.185	0.426	0.232	0.156	0.066
29133	Mississippi County	0.257	0.397	0.232	0.114	0.066
34035	Somerset County	0.122	0.499	0.222	0.531	0.066
53025	Grant County	0.192	0.458	0.206	0.167	0.066
13275	Thomas County	0.061	0.261	0.388	0.222	0.067
21163	Meade County	0.053	0.329	0.371	0.174	0.067
13157	Jackson County	0.107	0.265	0.36	0.197	0.067
13253	Seminole County	0.159	0.352	0.351	0.151	0.067
1099	Monroe County	0.092	0.376	0.337	0.125	0.067
54037	Jefferson County	0.162	0.33	0.319	0.305	0.067
39103	Medina County	0.173	0.321	0.306	0.321	0.067
22087	St. Bernard Parish	0.183	0.391	0.305	0.121	0.067
28097	Montgomery County	0.124	0.241	0.298	0.21	0.067
28015	Carroll County	0.066	0.299	0.295	0.164	0.067
13015	Bartow County	0.173	0.344	0.29	0.194	0.067
36077	Otsego County	0.09	0.327	0.288	0.296	0.067
13045	Carroll County	0.118	0.483	0.275	0.196	0.067
42041	Cumberland County	0.185	0.377	0.271	0.347	0.067
27171	Wright County	0.196	0.438	0.249	0.274	0.067
21187	Owen County	0.172	0.483	0.248	0.096	0.067
39111	Monroe County	0.169	0.509	0.178	0.114	0.067
1129	Washington County	0.076	0.234	0.409	0.107	0.068
53061	Snohomish County	0.081	0.237	0.369	0.313	0.068
53031	Jefferson County	0.055	0.209	0.337	0.399	0.068
37173	Swain County	0.196	0.326	0.327	0.15	0.068
47187	Williamson County	0.07	0.205	0.322	0.581	0.068
30079	Prairie County	0.043	0.43	0.322	0.205	0.068
51820	Waynesboro city	0.142	0.327	0.308	0.223	0.068
39151	Stark County	0.094	0.377	0.302	0.228	0.068
51037	Charlotte County	0.186	0.419	0.276	0.119	0.068
39087	Lawrence County	0.192	0.435	0.251	0.145	0.068
16087	Washington County	0.063	0.284	0.248	0.164	0.068
42011	Berks County	0.14	0.377	0.244	0.239	0.068
22109	Terrebonne Parish	0.217	0.396	0.243	0.144	0.068
39019	Carroll County	0.19	0.415	0.238	0.123	0.068
37063	Durham County	0.123	0.17	0.235	0.473	0.068
54027	Hampshire County	0.195	0.457	0.222	0.126	0.068
26085	Lake County	0.265	0.462	0.179	0.114	0.068
41011	Coos County	0.105	0.311	0.398	0.186	0.069
27079	Le Sueur County	0.084	0.344	0.353	0.219	0.069
21137	Lincoln County	0.09	0.387	0.35	0.108	0.069
28027	Coahoma County	0.216	0.269	0.346	0.169	0.069
42039	Crawford County	0.097	0.404	0.331	0.204	0.069
26029	Charlevoix County	0.064	0.303	0.329	0.303	0.069
26069	Iosco County	0.121	0.384	0.329	0.166	0.069
28137	Tate County	0.195	0.315	0.329	0.161	0.069
27051	Grant County	0.083	0.377	0.324	0.186	0.069
48349	Navarro County	0.228	0.295	0.322	0.156	0.069
21029	Bullitt County	0.127	0.413	0.321	0.139	0.069
48049	Brown County	0.086	0.302	0.317	0.178	0.069
39119	Muskingum County	0.128	0.416	0.299	0.157	0.069
13185	Lowndes County	0.156	0.294	0.298	0.252	0.069
13147	Hart County	0.188	0.392	0.282	0.138	0.069
44005	Newport County	0.067	0.227	0.241	0.465	0.069
28055	Issaquena County	0.344	0.382	0.213	0.061	0.069
26025	Calhoun County	0.247	0.435	0.211	0.21	0.069
72035	Cayey Municipio	0.271	0.291	0.201	0.237	0.069
49025	Kane County	0.062	0.26	0.409	0.27	0.07
27061	Itasca County	0.066	0.314	0.393	0.227	0.07
26117	Montcalm County	0.119	0.391	0.362	0.128	0.07
2000	Alaska	0.076	0.276	0.358	0.29	0.07
6069	San Benito County	0.209	0.247	0.352	0.192	0.07
22015	Bossier Parish	0.112	0.287	0.345	0.257	0.07
39133	Portage County	0.065	0.315	0.305	0.275	0.07
24029	Kent County	0.228	0.244	0.29	0.332	0.07
54057	Mineral County	0.098	0.496	0.279	0.127	0.07
53033	King County	0.073	0.155	0.268	0.503	0.07
21167	Mercer County	0.165	0.39	0.246	0.17	0.07
34000	New Jersey	0.108	0.279	0.231	0.381	0.07
13133	Greene County	0.132	0.46	0.228	0.256	0.07
72111	Peñuelas Municipio	0.274	0.303	0.214	0.209	0.07
38097	Traill County	0.075	0.269	0.395	0.261	0.071
54005	Boone County	0.062	0.358	0.382	0.079	0.071
35035	Otero County	0.155	0.288	0.374	0.183	0.071
16025	Camas County	0.095	0.326	0.373	0.206	0.071
54051	Marshall County	0.087	0.329	0.348	0.171	0.071
28029	Copiah County	0.215	0.307	0.345	0.133	0.071
39067	Harrison County	0.16	0.339	0.314	0.109	0.071
53011	Clark County	0.18	0.428	0.278	0.29	0.071
13025	Brantley County	0.183	0.483	0.256	0.078	0.071
51015	Augusta County	0.131	0.383	0.251	0.234	0.071
48279	Lamb County	0.263	0.321	0.251	0.164	0.071
54093	Tucker County	0.131	0.5	0.22	0.148	0.071
25021	Norfolk County	0.061	0.2	0.213	0.525	0.071
35033	Mora County	0.108	0.378	0.386	0.127	0.072
6045	Mendocino County	0.131	0.262	0.359	0.248	0.072
37071	Gaston County	0.159	0.307	0.329	0.205	0.072
53053	Pierce County	0.055	0.343	0.325	0.26	0.072
21197	Powell County	0.11	0.384	0.324	0.134	0.072
39143	Sandusky County	0.105	0.423	0.321	0.152	0.072
46005	Beadle County	0.168	0.323	0.314	0.196	0.072
39109	Miami County	0.104	0.374	0.312	0.21	0.072
45063	Lexington County	0.108	0.287	0.304	0.301	0.072
33011	Hillsborough County	0.082	0.268	0.284	0.365	0.072
28017	Chickasaw County	0.255	0.365	0.262	0.118	0.072
37183	Wake County	0.075	0.158	0.257	0.51	0.072
21009	Barren County	0.178	0.405	0.254	0.162	0.072
6085	Santa Clara County	0.124	0.148	0.227	0.5	0.072
27167	Wilkin County	0.072	0.291	0.43	0.208	0.073
53049	Pacific County	0.125	0.307	0.397	0.17	0.073
48235	Irion County	0.062	0.406	0.383	0.148	0.073
28073	Lamar County	0.154	0.342	0.334	0.359	0.073
48309	McLennan County	0.16	0.28	0.331	0.229	0.073
39069	Henry County	0.202	0.34	0.331	0.174	0.073
26059	Hillsdale County	0.122	0.389	0.321	0.168	0.073
26125	Oakland County	0.063	0.192	0.288	0.457	0.073
21239	Woodford County	0.111	0.277	0.285	0.328	0.073
28093	Marshall County	0.147	0.434	0.284	0.131	0.073
48445	Terry County	0.31	0.307	0.255	0.128	0.073
12043	Glades County	0.263	0.395	0.232	0.109	0.073
51678	Lexington city	0.165	0.226	0.225	0.385	0.073
22035	East Carroll Parish	0.295	0.393	0.215	0.098	0.073
21065	Estill County	0.24	0.467	0.194	0.099	0.073
72049	Culebra Municipio	0.336	0.33	0.188	0.147	0.073
53035	Kitsap County	0.057	0.225	0.4	0.318	0.074
2170	Matanuska-Susitna Borough	0.079	0.321	0.394	0.206	0.074
48233	Hutchinson County	0.145	0.327	0.39	0.137	0.074
35039	Rio Arriba County	0.147	0.328	0.341	0.185	0.074
40065	Jackson County	0.153	0.312	0.317	0.211	0.074
29145	Newton County	0.124	0.48	0.307	0.194	0.074
48493	Wilson County	0.152	0.353	0.301	0.195	0.074
45055	Kershaw County	0.139	0.366	0.291	0.204	0.074
6107	Tulare County	0.314	0.258	0.29	0.138	0.074
30051	Liberty County	0.229	0.398	0.279	0.163	0.074
45027	Clarendon County	0.203	0.371	0.277	0.149	0.074
28141	Tishomingo County	0.209	0.409	0.267	0.115	0.074
49043	Summit County	0.063	0.145	0.257	0.535	0.074
21165	Menifee County	0.221	0.419	0.246	0.114	0.074
54029	Hancock County	0.229	0.426	0.244	0.179	0.074
36029	Erie County	0.091	0.395	0.24	0.329	0.074
34039	Union County	0.228	0.467	0.218	0.341	0.074
21095	Harlan County	0.09	0.327	0.396	0.114	0.075
53071	Walla Walla County	0.115	0.212	0.382	0.291	0.075
49005	Cache County	0.067	0.213	0.351	0.369	0.075
6091	Sierra County	0.159	0.312	0.337	0.214	0.075
13281	Towns County	0.109	0.304	0.331	0.256	0.075
48393	Roberts County	0.072	0.293	0.323	0.312	0.075
6013	Contra Costa County	0.109	0.179	0.305	0.407	0.075
44009	Washington County	0.154	0.324	0.288	0.45	0.075
28031	Covington County	0.183	0.368	0.288	0.161	0.075
48203	Harrison County	0.118	0.377	0.279	0.188	0.075
13299	Ware County	0.176	0.413	0.276	0.135	0.075
22031	De Soto Parish	0.174	0.423	0.268	0.135	0.075
1047	Dallas County	0.217	0.225	0.257	0.142	0.075
54087	Roane County	0.202	0.459	0.225	0.114	0.075
48229	Hudspeth County	0.49	0.267	0.166	0.076	0.075
37053	Currituck County	0.124	0.284	0.363	0.229	0.076
35043	Sandoval County	0.096	0.253	0.351	0.301	0.076
26023	Branch County	0.111	0.411	0.338	0.14	0.076
26119	Montmorency County	0.124	0.445	0.311	0.12	0.076
21129	Lee County	0.254	0.335	0.299	0.089	0.076
37165	Scotland County	0.216	0.33	0.295	0.159	0.076
37153	Richmond County	0.195	0.389	0.282	0.143	0.076
28115	Pontotoc County	0.113	0.335	0.27	0.149	0.076
48237	Jack County	0.197	0.426	0.263	0.114	0.076
21111	Jefferson County	0.112	0.321	0.261	0.323	0.076
1063	Greene County	0.172	0.428	0.25	0.114	0.076
17077	Jackson County	0.222	0.467	0.23	0.362	0.076
35023	Hidalgo County	0.363	0.232	0.227	0.144	0.076
4011	Greenlee County	0.103	0.37	0.405	0.121	0.077
21149	McLean County	0.088	0.353	0.373	0.108	0.077
48119	Delta County	0.149	0.35	0.328	0.174	0.077
48397	Rockwall County	0.083	0.203	0.314	0.4	0.077
54079	Putnam County	0.081	0.38	0.29	0.249	0.077
20209	Wyandotte County	0.212	0.331	0.29	0.167	0.077
26003	Alger County	0.107	0.437	0.278	0.178	0.077
13009	Baldwin County	0.18	0.364	0.263	0.194	0.077
21079	Garrard County	0.197	0.382	0.263	0.157	0.077
40079	Le Flore County	0.178	0.412	0.261	0.149	0.077
72119	Río Grande Municipio	0.244	0.333	0.225	0.198	0.077
72005	Aguadilla Municipio	0.292	0.278	0.192	0.238	0.077
30025	Fallon County	0.042	0.366	0.433	0.159	0.078
21221	Trigg County	0.155	0.305	0.371	0.169	0.078
21185	Oldham County	0.121	0.291	0.324	0.404	0.078
17059	Gallatin County	0.032	0.189	0.291	0.128	0.078
13263	Talbot County	0.105	0.257	0.264	0.125	0.078
1105	Perry County	0.257	0.377	0.258	0.169	0.078
72015	Arroyo Municipio	0.249	0.397	0.199	0.155	0.078
28059	Jackson County	0.153	0.329	0.335	0.207	0.079
21003	Allen County	0.11	0.38	0.334	0.144	0.079
22019	Calcasieu Parish	0.139	0.339	0.305	0.217	0.079
54089	Summers County	0.168	0.424	0.263	0.145	0.079
21001	Adair County	0.206	0.432	0.226	0.158	0.079
22091	St. Helena Parish	0.241	0.433	0.214	0.112	0.079
26001	Alcona County	0.116	0.391	0.342	0.152	0.08
17143	Peoria County	0.1	0.27	0.328	0.302	0.08
48339	Montgomery County	0.08	0.228	0.229	0.337	0.08
22057	Lafourche Parish	0.239	0.397	0.201	0.163	0.08
39093	Lorain County	0.105	0.322	0.337	0.237	0.081
26075	Jackson County	0.141	0.422	0.275	0.211	0.081
22055	Lafayette Parish	0.13	0.289	0.262	0.318	0.081
6041	Marin County	0.068	0.112	0.245	0.575	0.081
6031	Kings County	0.193	0.257	0.198	0.13	0.081
72121	Sabana Grande Municipio	0.278	0.337	0.192	0.193	0.081
35021	Harding County	0.061	0.31	0.32	0.24	0.082
35045	San Juan County	0.039	0.167	0.311	0.146	0.082
2110	Juneau City and Borough	0.04	0.205	0.352	0.403	0.083
26143	Roscommon County	0.113	0.406	0.339	0.142	0.083
30043	Jefferson County	0.086	0.342	0.333	0.329	0.083
1085	Lowndes County	0.153	0.307	0.304	0.137	0.083
48035	Bosque County	0.158	0.357	0.3	0.184	0.083
28123	Scott County	0.201	0.375	0.292	0.127	0.083
39099	Mahoning County	0.095	0.382	0.291	0.232	0.083
25023	Plymouth County	0.073	0.283	0.288	0.357	0.083
21183	Ohio County	0.079	0.346	0.267	0.11	0.083
16083	Twin Falls County	0.123	0.285	0.4	0.191	0.084
37083	Halifax County	0.203	0.359	0.278	0.14	0.084
21061	Edmonson County	0.208	0.417	0.263	0.111	0.084
72025	Caguas Municipio	0.199	0.268	0.235	0.298	0.084
21179	Nelson County	0.143	0.322	0.227	0.175	0.084
6011	Colusa County	0.306	0.232	0.305	0.157	0.085
1025	Clarke County	0.131	0.284	0.27	0.13	0.085
21119	Knott County	0.266	0.35	0.255	0.129	0.085
21099	Hart County	0.251	0.4	0.223	0.126	0.085
22097	St. Landry Parish	0.235	0.424	0.205	0.135	0.085
54043	Lincoln County	0.071	0.313	0.411	0.089	0.086
48391	Refugio County	0.202	0.342	0.336	0.121	0.086
21109	Jackson County	0.115	0.417	0.329	0.105	0.086
13261	Sumter County	0.168	0.309	0.328	0.168	0.086
48331	Milam County	0.183	0.374	0.292	0.15	0.086
54000	West Virginia	0.141	0.406	0.255	0.199	0.086
6093	Siskiyou County	0.107	0.251	0.415	0.227	0.087
26121	Muskegon County	0.101	0.348	0.365	0.186	0.087
26073	Isabella County	0.08	0.307	0.319	0.294	0.087
27019	Carver County	0.039	0.196	0.291	0.475	0.087
21105	Hickman County	0.213	0.436	0.241	0.093	0.087
54071	Pendleton County	0.184	0.512	0.165	0.139	0.087
28109	Pearl River County	0.158	0.3	0.392	0.15	0.088
26133	Osceola County	0.125	0.451	0.3	0.124	0.088
24037	St. Mary's County	0.103	0.298	0.294	0.304	0.088
21155	Marion County	0.109	0.405	0.266	0.13	0.088
21015	Boone County	0.209	0.501	0.212	0.315	0.088
2090	Fairbanks North Star Borough	0.054	0.217	0.398	0.331	0.089
6023	Humboldt County	0.167	0.346	0.335	0.294	0.089
13053	Chattahoochee County	0.073	0.263	0.334	0.33	0.089
6055	Napa County	0.153	0.181	0.321	0.346	0.089
21041	Carroll County	0.191	0.343	0.321	0.118	0.089
2068	Denali Borough	0.013	0.286	0.257	0.445	0.089
28147	Walthall County	0.198	0.45	0.248	0.103	0.089
13301	Warren County	0.207	0.426	0.224	0.137	0.089
54031	Hardy County	0.194	0.471	0.19	0.144	0.089
2060	Bristol Bay Borough	0.074	0.349	0.374	0.203	0.09
28043	Grenada County	0.212	0.29	0.317	0.181	0.091
21117	Kenton County	0.104	0.291	0.308	0.297	0.091
72017	Barceloneta Municipio	0.263	0.324	0.226	0.187	0.091
72009	Aibonito Municipio	0.258	0.352	0.197	0.193	0.091
26131	Ontonagon County	0.073	0.416	0.338	0.174	0.092
2185	North Slope Borough	0.116	0.4	0.331	0.153	0.092
6021	Glenn County	0.275	0.273	0.322	0.13	0.092
21227	Warren County	0.139	0.361	0.291	0.304	0.092
33019	Sullivan County	0.143	0.354	0.283	0.259	0.092
21125	Laurel County	0.211	0.394	0.265	0.13	0.093
48311	McMullen County	0.155	0.399	0.239	0.207	0.093
48365	Panola County	0.151	0.327	0.375	0.147	0.094
6039	Madera County	0.284	0.248	0.33	0.138	0.094
21123	Larue County	0.167	0.404	0.308	0.122	0.094
28041	Greene County	0.154	0.306	0.274	0.087	0.094
4015	Mohave County	0.153	0.356	0.368	0.123	0.095
72071	Isabela Municipio	0.296	0.284	0.21	0.21	0.096
72013	Arecibo Municipio	0.254	0.3	0.226	0.22	0.097
72103	Naguabo Municipio	0.305	0.308	0.188	0.199	0.097
46029	Codington County	0.083	0.369	0.332	0.216	0.098
22113	Vermilion Parish	0.242	0.417	0.22	0.121	0.098
28011	Bolivar County	0.239	0.244	0.288	0.229	0.099
21033	Caldwell County	0.207	0.378	0.272	0.165	0.099
26021	Berrien County	0.105	0.295	0.333	0.267	0.1
21085	Grayson County	0.189	0.388	0.295	0.099	0.1
26087	Lapeer County	0.093	0.366	0.356	0.184	0.101
72019	Barranquitas Municipio	0.299	0.332	0.197	0.172	0.101
2230	Skagway Municipality	0.076	0.234	0.368	0.322	0.102
21121	Knox County	0.177	0.352	0.267	0.1	0.102
6099	Stanislaus County	0.222	0.282	0.328	0.167	0.104
26109	Menominee County	0.087	0.432	0.322	0.158	0.104
38067	Pembina County	0.12	0.332	0.346	0.202	0.105
72075	Juana Díaz Municipio	0.246	0.332	0.188	0.234	0.106
21053	Clinton County	0.123	0.463	0.235	0.101	0.107
72127	San Juan Municipio	0.204	0.215	0.226	0.355	0.107
56031	Platte County	0.076	0.325	0.373	0.226	0.108
53077	Yakima County	0.268	0.283	0.289	0.159	0.108
53003	Asotin County	0.101	0.286	0.399	0.214	0.11
48477	Washington County	0.056	0.302	0.345	0.239	0.11
2188	Northwest Arctic Borough	0.193	0.464	0.235	0.108	0.11
72087	Loíza Municipio	0.262	0.385	0.221	0.132	0.111
22025	Catahoula Parish	0.226	0.416	0.219	0.139	0.111
48495	Winkler County	0.304	0.286	0.304	0.107	0.112
46091	Marshall County	0.097	0.457	0.275	0.236	0.112
72031	Carolina Municipio	0.167	0.256	0.267	0.31	0.113
72003	Aguada Municipio	0.342	0.23	0.235	0.193	0.113
72061	Guaynabo Municipio	0.16	0.166	0.216	0.458	0.115
1131	Wilcox County	0.193	0.498	0.204	0.12	0.115
72011	Añasco Municipio	0.323	0.312	0.206	0.159	0.116
72097	Mayagüez Municipio	0.288	0.294	0.18	0.238	0.116
56045	Weston County	0.081	0.344	0.377	0.198	0.117
2158	Kusilvak Census Area	0.218	0.522	0.211	0.049	0.117
72029	Canóvanas Municipio	0.268	0.318	0.201	0.212	0.117
48415	Scurry County	0.22	0.321	0.293	0.166	0.118
28045	Hancock County	0.117	0.427	0.277	0.209	0.118
72089	Luquillo Municipio	0.252	0.328	0.229	0.191	0.118
72069	Humacao Municipio	0.247	0.305	0.22	0.228	0.12
2164	Lake and Peninsula Borough	0.123	0.451	0.266	0.16	0.121
2100	Haines Borough	0.034	0.284	0.335	0.347	0.123
72085	Las Piedras Municipio	0.223	0.3	0.279	0.198	0.124
72129	San Lorenzo Municipio	0.294	0.262	0.239	0.204	0.124
56043	Washakie County	0.115	0.29	0.386	0.21	0.125
56039	Teton County	0.049	0.13	0.28	0.541	0.125
72053	Fajardo Municipio	0.211	0.328	0.229	0.232	0.127
72073	Jayuya Municipio	0.261	0.36	0.207	0.172	0.128
72113	Ponce Municipio	0.238	0.303	0.198	0.261	0.128
56035	Sublette County	0.038	0.373	0.336	0.254	0.129
72059	Guayanilla Municipio	0.273	0.29	0.212	0.226	0.129
72057	Guayama Municipio	0.253	0.365	0.19	0.191	0.13
29227	Worth County	0.123	0.432	0.254	0.191	0.132
72037	Ceiba Municipio	0.275	0.319	0.229	0.177	0.133
35019	Guadalupe County	0.118	0.3	0.314	0.131	0.134
72055	Guánica Municipio	0.325	0.385	0.141	0.149	0.134
2020	Anchorage Municipality	0.066	0.238	0.35	0.346	0.135
72021	Bayamón Municipio	0.204	0.241	0.271	0.284	0.135
72117	Rincón Municipio	0.331	0.245	0.197	0.228	0.135
72007	Aguas Buenas Municipio	0.331	0.292	0.209	0.168	0.136
72125	San Germán Municipio	0.305	0.308	0.158	0.229	0.139
72054	Florida Municipio	0.21	0.396	0.277	0.116	0.14
72051	Dorado Municipio	0.219	0.259	0.211	0.31	0.14
72081	Lares Municipio	0.392	0.222	0.209	0.176	0.14
72001	Adjuntas Municipio	0.368	0.247	0.203	0.181	0.14
56041	Uinta County	0.082	0.374	0.37	0.174	0.142
6003	Alpine County	0.102	0.342	0.3	0.256	0.142
72091	Manatí Municipio	0.287	0.278	0.213	0.221	0.143
72039	Ciales Municipio	0.326	0.318	0.213	0.143	0.143
56037	Sweetwater County	0.087	0.335	0.355	0.222	0.145
72131	San Sebastián Municipio	0.358	0.249	0.21	0.182	0.145
72083	Las Marías Municipio	0.444	0.305	0.102	0.15	0.147
28053	Humphreys County	0.169	0.444	0.262	0.136	0.149
56033	Sheridan County	0.047	0.237	0.403	0.313	0.15
72101	Morovis Municipio	0.325	0.256	0.249	0.17	0.153
72043	Coamo Municipio	0.257	0.35	0.19	0.203	0.156
72109	Patillas Municipio	0.295	0.303	0.241	0.161	0.157
72099	Moca Municipio	0.339	0.317	0.155	0.189	0.158
72023	Cabo Rojo Municipio	0.3	0.257	0.186	0.257	0.161
2180	Nome Census Area	0.151	0.435	0.274	0.14	0.162
72027	Camuy Municipio	0.286	0.269	0.225	0.22	0.162
21143	Lyon County	0.145	0.316	0.392	0.14	0.163
72045	Comerío Municipio	0.357	0.326	0.201	0.116	0.164
72135	Toa Alta Municipio	0.196	0.256	0.24	0.308	0.165
72105	Naranjito Municipio	0.296	0.26	0.275	0.169	0.168
4019	Pima County	0.118	0.225	0.341	0.316	0.17
72137	Toa Baja Municipio	0.21	0.279	0.268	0.243	0.172
72079	Lajas Municipio	0.383	0.258	0.205	0.154	0.173
72095	Maunabo Municipio	0.361	0.258	0.21	0.171	0.175
2261	Valdez-Cordova Census Area	0.041	0.28	0.352	0.327	0.176
72115	Quebradillas Municipio	0.292	0.296	0.237	0.174	0.176
72000	Puerto Rico	0.253	0.276	0.222	0.249	0.177
72041	Cidra Municipio	0.247	0.308	0.217	0.228	0.183
72065	Hatillo Municipio	0.306	0.218	0.228	0.248	0.186
72107	Orocovis Municipio	0.356	0.34	0.144	0.16	0.187
72063	Gurabo Municipio	0.218	0.245	0.209	0.327	0.194
72133	Santa Isabel Municipio	0.214	0.362	0.189	0.236	0.194
6017	El Dorado County	0.071	0.215	0.381	0.333	0.195
2150	Kodiak Island Borough	0.115	0.289	0.355	0.241	0.196
72093	Maricao Municipio	0.498	0.312	0.089	0.102	0.197
72077	Juncos Municipio	0.263	0.301	0.233	0.203	0.201
72067	Hormigueros Municipio	0.262	0.298	0.223	0.216	0.206
